gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PLA2G2D,15.3130384320275,1.54005446018715,0.452681285243494,3.40207229764042,0.000668769434714393,0.229396310070617
H3F3C,3.3905492980263,1.74053950790893,0.510312805428535,3.41073061344661,0.000647890686012291,0.229396310070617
SLC22A31,2.17291905567638,3.13225616006031,0.923160609088639,3.39296990060324,0.00069139234909732,0.229623600176675
IL6,5.61097953193841,2.57592335683675,0.76198330105645,3.38055092974527,0.000723406671108728,0.232576003942033
HSPA2,44.0609364716665,1.29482784266136,0.384274472046592,3.36953905828116,0.000752940193937502,0.23617224083173
PTPRT,18.1475827212491,-1.09015071435114,0.325596782181405,-3.34816181857645,0.000813494970260266,0.248052061378825
PTGS2,47.8694248991261,1.16285863085173,0.349658746400372,3.32569581863174,0.000881981229880696,0.262087685468758
NR4A3,119.895250356694,2.30877194661137,0.69527225588949,3.32067319967724,0.000898006203298557,0.263384053185644
C19orf57,6.28374705224926,-1.92507294463482,0.580470971364201,-3.31639830345105,0.000911857676713997,0.264017868857807
BIRC3,528.425871029515,0.786236195879686,0.237899669938007,3.30490662759039,0.00095008046131511,0.270126611429911
PFKP,60.9367878760796,0.84278393229367,0.25530211094248,3.30112402589397,0.000962983034489001,0.270126611429911
COL1A1,1537.82515683141,0.914756239681365,0.277376442726816,3.29788727077409,0.00097415235525202,0.270126611429911
AEBP1,741.158685686321,0.858714789729772,0.261225413338491,3.28725593254996,0.00101168843025104,0.271999660818921
PDGFA,102.916951873523,0.768995175116851,0.233769400727825,3.28954590601952,0.00100349185840115,0.271999660818921
PDLIM3,87.2306789605017,0.953791412686884,0.290790898218257,3.27999059988116,0.00103810545423661,0.275818512687995
PF4V1,3.22506205226801,1.7265013948838,0.527473593324266,3.27315228048284,0.0010635516103359,0.276083328365816
PPIL6,26.782902241731,1.32744930981712,0.405152906571957,3.27641561564697,0.00105133724168703,0.276083328365816
CLDN19,2.39655768229893,2.4833263087476,0.765549516009491,3.24384805530569,0.0011792663541434,0.29639316686245
TNFRSF11B,218.566182151485,0.569433334752856,0.175737955994741,3.24024102550673,0.00119428702552617,0.29639316686245
PRRT3,24.7411607796422,1.33213191521326,0.412115239180052,3.2324257599978,0.00122744025259953,0.301309898529433
MRAP2,4.1734976415118,1.86998826971275,0.579571560091826,3.22650108886721,0.00125313755169252,0.304310306101332
DCDC1,82.9239323804858,-0.870741673651242,0.271553953529127,-3.20651444155037,0.00134353561018201,0.319393770740533
OSR1,3.33756320642027,1.60956482444743,0.50273510558446,3.2016161325679,0.00136658976597442,0.321490242445482
GEM,197.711767623383,1.05116714083543,0.329170417032997,3.19338277816763,0.00140616415271495,0.327389806442418
IKZF3,3.72084334327571,2.6561803516449,0.834322354445169,3.18363799974086,0.00145436769649128,0.335157551607746
STRA6,2.52570459777694,-2.36816649505291,0.753194205436646,-3.14416451687918,0.00166561770900105,0.372438716238414
FOSL1,5.98662543176636,2.31385956417481,0.735257337498576,3.14700642369215,0.00164951337893512,0.372438716238414
KCNH6,1.77049867242309,2.95924589492081,0.945078171622818,3.13121811906777,0.00174082813624333,0.381697695426401
ROR2,17.7743128034979,1.17044400758397,0.375556375903055,3.11656007641875,0.00182974394555915,0.387595028718074
RND1,327.873944616568,0.739495718458582,0.236990071210746,3.12036582241868,0.00180626566791522,0.387595028718074
BCAT1,73.7483060741547,0.92220344516114,0.300759155554521,3.0662522757149,0.00216760342208614,0.424381085382207
FOSL2,502.674948050953,0.755300304750858,0.245955699253341,3.07087945936507,0.00213429295771931,0.424381085382207
SH3PXD2A,644.259468895927,-0.486728935132512,0.158938836022882,-3.06236629958986,0.00219594550438607,0.424381085382207
FAM83F,34.5933381651141,1.07422777532216,0.349928628325072,3.06984821580315,0.00214167582931359,0.424381085382207
HAPLN3,16.0321966897979,1.17521755519455,0.383325698679938,3.06584598747659,0.00217055087954606,0.424381085382207
MED27,66.9545910122842,0.41862761608132,0.136498746546938,3.0668971450032,0.00216293268820029,0.424381085382207
RGS4,63.3978749340701,1.00775231564204,0.329792666392371,3.0557147515314,0.0022452474962534,0.429717537757515
ICAM1,635.722550392781,0.707600579871809,0.232253514028033,3.04667329936029,0.00231389052229948,0.434007797492281
CRISPLD2,306.470821293037,0.732853726270683,0.240518288359067,3.04697713953716,0.00231155289006968,0.434007797492281
TRPM2,31.8862987796216,0.834531220877941,0.274048781347443,3.04519223466246,0.00232531630785362,0.434007797492281
CXCL1,92.7047676077544,1.52118907929402,0.500069821930059,3.04195336847736,0.00235048304491305,0.435109090871445
TNFAIP3,373.744876139342,0.589652545396826,0.194440527768893,3.03255988945716,0.00242488974387812,0.438109679805948
CXCL6,395.058282908627,1.31020113925614,0.431978520530389,3.03302381249756,0.00242116494002908,0.438109679805948
ZIC1,95.7419311092699,-0.654112605849918,0.215670953372035,-3.03291934135222,0.0024220032739955,0.438109679805948
COL5A1,410.479810390826,0.672258889526693,0.222937497682376,3.01545902558069,0.00256590605237262,0.45628678965971
PRH2,2.11211952923406,-2.29522553136482,0.763097532064885,-3.00777480586801,0.00263168069508293,0.460727727269402
FCAMR,85.1247708254863,1.13494925592688,0.37768023398883,3.00505335939938,0.00265534261775367,0.461294289841145
CD6,36.4964714003142,1.11421567532884,0.37144099799853,2.99971107479431,0.00270235811885578,0.465878288215564
C2CD4A,2.80915881372683,2.4180926920898,0.807229656787689,2.99554491309502,0.00273954953786065,0.468712020932159
CSRNP1,359.874458148174,1.04430857752858,0.349156308235394,2.99094861784518,0.0027811228502253,0.469948246399947
ZNF594,43.2079156231059,-0.694461152704168,0.232695671792877,-2.98441800551542,0.00284118338321129,0.47382684848634
